FECHA,HORA,TEMP,HUM,PNM,DD,FF,NOMBRE,FECHA_HORA
08072021,   19,  21.2,   44,  1011.7,   50,   11     ,CORDOBA OBSERVATORIO,2021-07-08 19:00:00
08072021,   20,  19.1,   64,  1011.4,   50,   11     ,CORDOBA OBSERVATORIO,2021-07-08 20:00:00
08072021,   21,  17.6,   69,  1012.3,   20,   11     ,CORDOBA OBSERVATORIO,2021-07-08 21:00:00
08072021,   22,  18.0,   68,  1010.9,  200,    9     ,CORDOBA OBSERVATORIO,2021-07-08 22:00:00
08072021,   23,  18.2,   66,  1010.3,   20,    7     ,CORDOBA OBSERVATORIO,2021-07-08 23:00:00
09072021,    0,  16.6,   73,  1009.9,   20,    6     ,CORDOBA OBSERVATORIO,2021-07-09 00:00:00
09072021,    1,  19.9,   59,  1009.1,   20,   11     ,CORDOBA OBSERVATORIO,2021-07-09 01:00:00
09072021,    2,  20.3,   56,  1007.9,   20,   13     ,CORDOBA OBSERVATORIO,2021-07-09 02:00:00
09072021,    3,  20.0,   52,  1008.0,   20,   13     ,CORDOBA OBSERVATORIO,2021-07-09 03:00:00
09072021,    4,  18.8,   56,  1007.7,  360,    6     ,CORDOBA OBSERVATORIO,2021-07-09 04:00:00
09072021,    5,  16.6,   64,  1007.4,  320,    6     ,CORDOBA OBSERVATORIO,2021-07-09 05:00:00
09072021,    6,  15.7,   67,  1007.6,  320,    6     ,CORDOBA OBSERVATORIO,2021-07-09 06:00:00
09072021,    7,  17.1,   60,  1008.0,  320,    7     ,CORDOBA OBSERVATORIO,2021-07-09 07:00:00
09072021,    8,  17.5,   62,  1008.6,  320,    4     ,CORDOBA OBSERVATORIO,2021-07-09 08:00:00
09072021,    9,  18.1,   61,  1009.0,  360,    7     ,CORDOBA OBSERVATORIO,2021-07-09 09:00:00
09072021,   10,  19.7,   56,  1009.1,   50,    6     ,CORDOBA OBSERVATORIO,2021-07-09 10:00:00
09072021,   11,  23.8,   47,  1008.7,   20,    9     ,CORDOBA OBSERVATORIO,2021-07-09 11:00:00
09072021,   12,  27.1,   41,  1008.4,  360,    9     ,CORDOBA OBSERVATORIO,2021-07-09 12:00:00
09072021,   13,  28.6,   38,  1007.4,  320,   11     ,CORDOBA OBSERVATORIO,2021-07-09 13:00:00
09072021,   14,  30.2,   35,  1006.3,  320,    9     ,CORDOBA OBSERVATORIO,2021-07-09 14:00:00
09072021,   15,  29.9,   33,  1005.9,  270,   13     ,CORDOBA OBSERVATORIO,2021-07-09 15:00:00
09072021,   16,  29.9,   35,  1005.4,  250,   11     ,CORDOBA OBSERVATORIO,2021-07-09 16:00:00
09072021,   17,  29.7,   35,  1005.2,  360,    7     ,CORDOBA OBSERVATORIO,2021-07-09 17:00:00
09072021,   18,  27.2,   44,  1005.8,   50,    4     ,CORDOBA OBSERVATORIO,2021-07-09 18:00:00
09072021,   19,  24.9,   51,  1006.4,  360,    6     ,CORDOBA OBSERVATORIO,2021-07-09 19:00:00
09072021,   20,  23.6,   52,  1007.4,  360,    4     ,CORDOBA OBSERVATORIO,2021-07-09 20:00:00
09072021,   21,  20.6,   63,  1007.6,  360,    4     ,CORDOBA OBSERVATORIO,2021-07-09 21:00:00
09072021,   22,  19.2,   68,  1008.0,  320,    4     ,CORDOBA OBSERVATORIO,2021-07-09 22:00:00
09072021,   23,  18.3,   70,  1008.4,  180,    9     ,CORDOBA OBSERVATORIO,2021-07-09 23:00:00
10072021,    0,  18.5,   69,  1009.7,  180,   15     ,CORDOBA OBSERVATORIO,2021-07-10 00:00:00
10072021,    1,  17.3,   69,  1010.2,  180,   11     ,CORDOBA OBSERVATORIO,2021-07-10 01:00:00
10072021,    2,  16.4,   72,  1010.4,  180,   15     ,CORDOBA OBSERVATORIO,2021-07-10 02:00:00
10072021,    3,  16.8,   71,  1010.6,  180,   11     ,CORDOBA OBSERVATORIO,2021-07-10 03:00:00
10072021,    4,  16.2,   73,  1010.6,  180,    7     ,CORDOBA OBSERVATORIO,2021-07-10 04:00:00
10072021,    5,  15.2,   72,  1014.9,  180,   26     ,CORDOBA OBSERVATORIO,2021-07-10 05:00:00
10072021,    6,  12.5,   66,  1017.6,  180,   24     ,CORDOBA OBSERVATORIO,2021-07-10 06:00:00
10072021,    7,  12.8,   56,  1019.5,  180,   15     ,CORDOBA OBSERVATORIO,2021-07-10 07:00:00
10072021,    8,  12.7,   45,  1021.9,  230,   19     ,CORDOBA OBSERVATORIO,2021-07-10 08:00:00
10072021,    9,  11.3,   44,  1023.5,  230,   17     ,CORDOBA OBSERVATORIO,2021-07-10 09:00:00
10072021,   10,  12.5,   34,  1024.5,  230,   17     ,CORDOBA OBSERVATORIO,2021-07-10 10:00:00
10072021,   11,  13.8,   30,  1024.7,  180,   13     ,CORDOBA OBSERVATORIO,2021-07-10 11:00:00
10072021,   12,  15.1,   25,  1024.4,  140,    9     ,CORDOBA OBSERVATORIO,2021-07-10 12:00:00
10072021,   13,  16.0,   25,  1024.1,  180,   13     ,CORDOBA OBSERVATORIO,2021-07-10 13:00:00
10072021,   14,  17.4,   23,  1022.6,  180,   11     ,CORDOBA OBSERVATORIO,2021-07-10 14:00:00
10072021,   15,  17.9,   21,  1021.8,  180,    9     ,CORDOBA OBSERVATORIO,2021-07-10 15:00:00
10072021,   16,  17.9,   31,  1021.3,  140,    9     ,CORDOBA OBSERVATORIO,2021-07-10 16:00:00
10072021,   17,  17.3,   25,  1020.8,  180,    7     ,CORDOBA OBSERVATORIO,2021-07-10 17:00:00
10072021,   18,  15.5,   31,  1021.0,  140,    6     ,CORDOBA OBSERVATORIO,2021-07-10 18:00:00
10072021,   19,  14.5,   31,  1021.1,  140,   11     ,CORDOBA OBSERVATORIO,2021-07-10 19:00:00
10072021,   20,  13.2,   35,  1021.0,  140,    9     ,CORDOBA OBSERVATORIO,2021-07-10 20:00:00
10072021,   21,  12.2,   39,  1021.5,   90,    7     ,CORDOBA OBSERVATORIO,2021-07-10 21:00:00
10072021,   22,  10.7,   45,  1022.1,  360,    6     ,CORDOBA OBSERVATORIO,2021-07-10 22:00:00
10072021,   23,   9.5,   48,  1022.6,  320,    4     ,CORDOBA OBSERVATORIO,2021-07-10 23:00:00
11072021,    0,   9.0,   49,  1021.8,  320,    2     ,CORDOBA OBSERVATORIO,2021-07-11 00:00:00
11072021,    1,   9.3,   48,  1021.0,   20,    4     ,CORDOBA OBSERVATORIO,2021-07-11 01:00:00
11072021,    2,   9.4,   48,  1020.3,   20,    4     ,CORDOBA OBSERVATORIO,2021-07-11 02:00:00
11072021,    3,   8.8,   50,  1019.5,  320,    2     ,CORDOBA OBSERVATORIO,2021-07-11 03:00:00
11072021,    4,   8.3,   55,  1018.6,  320,    2     ,CORDOBA OBSERVATORIO,2021-07-11 04:00:00
11072021,    5,   8.2,   57,  1018.2,   50,    2     ,CORDOBA OBSERVATORIO,2021-07-11 05:00:00
11072021,    6,   9.0,   54,  1017.3,  320,    2     ,CORDOBA OBSERVATORIO,2021-07-11 06:00:00
11072021,    7,   8.4,   60,  1017.1,   50,    4     ,CORDOBA OBSERVATORIO,2021-07-11 07:00:00
11072021,    8,   9.1,   45,  1016.1,   90,    7     ,CORDOBA OBSERVATORIO,2021-07-11 08:00:00
11072021,    9,   9.7,   42,  1016.4,   50,    6     ,CORDOBA OBSERVATORIO,2021-07-11 09:00:00
11072021,   10,  12.4,   37,  1016.3,   50,    7     ,CORDOBA OBSERVATORIO,2021-07-11 10:00:00
11072021,   11,  14.8,   29,  1016.1,   50,   13     ,CORDOBA OBSERVATORIO,2021-07-11 11:00:00
11072021,   12,  16.6,   30,  1015.4,   50,    7     ,CORDOBA OBSERVATORIO,2021-07-11 12:00:00
11072021,   13,  16.7,   31,  1013.1,   50,   17     ,CORDOBA OBSERVATORIO,2021-07-11 13:00:00
11072021,   14,  17.3,   33,  1013.3,   50,   11     ,CORDOBA OBSERVATORIO,2021-07-11 14:00:00
11072021,   15,  18.6,   32,  1012.1,   50,   11     ,CORDOBA OBSERVATORIO,2021-07-11 15:00:00
11072021,   16,  18.3,   37,  1011.5,   50,    9     ,CORDOBA OBSERVATORIO,2021-07-11 16:00:00
11072021,   17,  17.5,   37,  1010.9,   70,    9     ,CORDOBA OBSERVATORIO,2021-07-11 17:00:00
11072021,   18,  16.7,   39,  1010.7,   70,    9     ,CORDOBA OBSERVATORIO,2021-07-11 18:00:00
11072021,   19,  15.6,   44,  1011.1,   90,   11     ,CORDOBA OBSERVATORIO,2021-07-11 19:00:00
11072021,   20,  15.5,   44,  1011.9,   70,    7     ,CORDOBA OBSERVATORIO,2021-07-11 20:00:00
11072021,   21,  15.2,   48,  1012.4,   70,    6     ,CORDOBA OBSERVATORIO,2021-07-11 21:00:00
11072021,   22,  15.0,   48,  1012.7,   90,    7     ,CORDOBA OBSERVATORIO,2021-07-11 22:00:00
11072021,   23,  14.8,   51,  1012.7,   70,    9     ,CORDOBA OBSERVATORIO,2021-07-11 23:00:00
12072021,    0,  14.4,   62,  1012.8,   50,    4     ,CORDOBA OBSERVATORIO,2021-07-12 00:00:00
12072021,    1,  13.4,   73,  1012.3,  360,    4     ,CORDOBA OBSERVATORIO,2021-07-12 01:00:00
12072021,    2,  13.2,   74,  1012.3,  290,    4     ,CORDOBA OBSERVATORIO,2021-07-12 02:00:00
12072021,    3,  12.3,   76,  1011.4,   90,    4     ,CORDOBA OBSERVATORIO,2021-07-12 03:00:00
12072021,    4,  10.8,   71,  1011.1,   90,    4     ,CORDOBA OBSERVATORIO,2021-07-12 04:00:00
12072021,    5,   9.3,   70,  1011.3,  250,    4     ,CORDOBA OBSERVATORIO,2021-07-12 05:00:00
12072021,    6,   9.6,   67,  1011.4,  230,    6     ,CORDOBA OBSERVATORIO,2021-07-12 06:00:00
12072021,    7,   9.4,   74,  1012.0,  230,    7     ,CORDOBA OBSERVATORIO,2021-07-12 07:00:00
12072021,    8,   8.6,   77,  1012.2,  200,    4     ,CORDOBA OBSERVATORIO,2021-07-12 08:00:00
12072021,    9,   9.2,   91,  1012.6,  180,    4     ,CORDOBA OBSERVATORIO,2021-07-12 09:00:00
12072021,   10,  12.7,   59,  1013.3,  320,    4     ,CORDOBA OBSERVATORIO,2021-07-12 10:00:00
12072021,   11,  14.3,   57,  1013.6,   70,    4     ,CORDOBA OBSERVATORIO,2021-07-12 11:00:00
12072021,   12,  19.5,   47,  1012.5,  180,    7     ,CORDOBA OBSERVATORIO,2021-07-12 12:00:00
12072021,   13,  21.8,   44,  1012.0,  180,    9     ,CORDOBA OBSERVATORIO,2021-07-12 13:00:00
12072021,   14,  23.2,   40,  1010.9,  180,    7     ,CORDOBA OBSERVATORIO,2021-07-12 14:00:00
12072021,   15,  23.8,   39,  1009.8,  180,   13     ,CORDOBA OBSERVATORIO,2021-07-12 15:00:00
12072021,   16,  23.4,   42,  1010.0,  140,    9     ,CORDOBA OBSERVATORIO,2021-07-12 16:00:00
12072021,   17,  22.5,   43,  1009.9,  140,   13     ,CORDOBA OBSERVATORIO,2021-07-12 17:00:00
12072021,   18,  20.8,   44,  1011.1,  140,   13     ,CORDOBA OBSERVATORIO,2021-07-12 18:00:00
12072021,   19,  19.6,   50,  1012.0,  140,    9     ,CORDOBA OBSERVATORIO,2021-07-12 19:00:00
12072021,   20,  17.0,   57,  1013.0,  230,    4     ,CORDOBA OBSERVATORIO,2021-07-12 20:00:00
12072021,   21,  15.2,   69,  1014.3,  230,    6     ,CORDOBA OBSERVATORIO,2021-07-12 21:00:00
12072021,   22,  14.2,   73,  1014.8,  230,    7     ,CORDOBA OBSERVATORIO,2021-07-12 22:00:00
12072021,   23,  13.6,   72,  1015.0,   50,    9     ,CORDOBA OBSERVATORIO,2021-07-12 23:00:00
13072021,    0,  14.7,   59,  1014.7,  230,   13     ,CORDOBA OBSERVATORIO,2021-07-13 00:00:00
13072021,    1,  13.6,   63,  1014.7,  200,    9     ,CORDOBA OBSERVATORIO,2021-07-13 01:00:00
13072021,    2,  12.9,   65,  1014.8,  200,   11     ,CORDOBA OBSERVATORIO,2021-07-13 02:00:00
13072021,    3,  12.0,   68,  1015.3,  180,    7     ,CORDOBA OBSERVATORIO,2021-07-13 03:00:00
13072021,    4,  11.9,   66,  1015.7,  200,    9     ,CORDOBA OBSERVATORIO,2021-07-13 04:00:00
13072021,    5,  11.2,   73,  1016.0,  230,    4     ,CORDOBA OBSERVATORIO,2021-07-13 05:00:00
13072021,    6,  11.9,   69,  1015.8,  230,    6     ,CORDOBA OBSERVATORIO,2021-07-13 06:00:00
13072021,    7,  11.0,   76,  1016.1,  230,    4     ,CORDOBA OBSERVATORIO,2021-07-13 07:00:00
13072021,    8,  11.6,   71,  1016.6,  230,    7     ,CORDOBA OBSERVATORIO,2021-07-13 08:00:00
13072021,    9,  12.2,   68,  1017.2,  230,    9     ,CORDOBA OBSERVATORIO,2021-07-13 09:00:00
13072021,   10,  13.4,   61,  1019.3,  230,   15     ,CORDOBA OBSERVATORIO,2021-07-13 10:00:00
13072021,   11,  15.2,   50,  1019.4,  230,   15     ,CORDOBA OBSERVATORIO,2021-07-13 11:00:00
13072021,   12,  16.6,   45,  1019.3,  230,   13     ,CORDOBA OBSERVATORIO,2021-07-13 12:00:00
13072021,   13,  17.4,   41,  1019.7,  180,    9     ,CORDOBA OBSERVATORIO,2021-07-13 13:00:00
13072021,   14,  18.0,   40,  1020.0,  180,   11     ,CORDOBA OBSERVATORIO,2021-07-13 14:00:00
13072021,   15,  19.2,   33,  1017.6,  180,   13     ,CORDOBA OBSERVATORIO,2021-07-13 15:00:00
13072021,   16,  19.0,   38,  1016.2,  180,   19     ,CORDOBA OBSERVATORIO,2021-07-13 16:00:00
13072021,   17,  18.8,   36,  1016.3,  180,   15     ,CORDOBA OBSERVATORIO,2021-07-13 17:00:00
13072021,   18,  17.8,   39,  1017.7,  180,    9     ,CORDOBA OBSERVATORIO,2021-07-13 18:00:00
13072021,   19,  16.2,   43,  1018.0,  180,   11     ,CORDOBA OBSERVATORIO,2021-07-13 19:00:00
13072021,   20,  16.2,   38,  1018.1,  180,    7     ,CORDOBA OBSERVATORIO,2021-07-13 20:00:00
13072021,   21,  15.0,   46,  1018.8,  180,    7     ,CORDOBA OBSERVATORIO,2021-07-13 21:00:00
13072021,   22,  14.6,   43,  1019.0,  230,    7     ,CORDOBA OBSERVATORIO,2021-07-13 22:00:00
13072021,   23,  14.2,   42,  1020.3,  230,   13     ,CORDOBA OBSERVATORIO,2021-07-13 23:00:00
14072021,    0,  13.4,   47,  1020.3,  230,   11     ,CORDOBA OBSERVATORIO,2021-07-14 00:00:00
14072021,    1,  13.0,   50,  1020.4,  230,   13     ,CORDOBA OBSERVATORIO,2021-07-14 01:00:00
14072021,    2,  12.2,   57,  1020.5,  180,    6     ,CORDOBA OBSERVATORIO,2021-07-14 02:00:00
14072021,    3,  11.6,   60,  1020.3,  180,    7     ,CORDOBA OBSERVATORIO,2021-07-14 03:00:00
14072021,    4,  11.8,   63,  1018.6,  230,    7     ,CORDOBA OBSERVATORIO,2021-07-14 04:00:00
14072021,    5,  11.6,   67,  1018.3,  200,    7     ,CORDOBA OBSERVATORIO,2021-07-14 05:00:00
14072021,    6,  11.4,   69,  1017.7,  230,    7     ,CORDOBA OBSERVATORIO,2021-07-14 06:00:00
14072021,    7,  10.6,   77,  1017.7,  230,   11     ,CORDOBA OBSERVATORIO,2021-07-14 07:00:00
14072021,    8,  10.1,   83,  1017.1,  230,    9     ,CORDOBA OBSERVATORIO,2021-07-14 08:00:00
14072021,    9,  10.2,   84,  1017.2,  230,    6     ,CORDOBA OBSERVATORIO,2021-07-14 09:00:00
14072021,   10,  11.0,   75,  1017.8,  230,    7     ,CORDOBA OBSERVATORIO,2021-07-14 10:00:00
14072021,   11,  12.2,   68,  1019.1,  230,    9     ,CORDOBA OBSERVATORIO,2021-07-14 11:00:00
14072021,   12,  12.4,   64,  1017.6,  200,    4     ,CORDOBA OBSERVATORIO,2021-07-14 12:00:00
14072021,   13,  13.4,   59,  1017.5,  230,    6     ,CORDOBA OBSERVATORIO,2021-07-14 13:00:00
14072021,   14,  14.7,   55,  1017.5,  180,    9     ,CORDOBA OBSERVATORIO,2021-07-14 14:00:00
14072021,   15,  14.3,   55,  1016.9,  140,    7     ,CORDOBA OBSERVATORIO,2021-07-14 15:00:00
14072021,   16,  15.0,   51,  1016.9,  180,    7     ,CORDOBA OBSERVATORIO,2021-07-14 16:00:00
14072021,   17,  15.6,   51,  1016.8,  140,    9     ,CORDOBA OBSERVATORIO,2021-07-14 17:00:00
14072021,   18,  14.3,   57,  1017.3,  140,    7     ,CORDOBA OBSERVATORIO,2021-07-14 18:00:00
14072021,   19,  13.2,   56,  1018.6,  140,    9     ,CORDOBA OBSERVATORIO,2021-07-14 19:00:00
14072021,   20,  12.3,   59,  1019.1,  180,    6     ,CORDOBA OBSERVATORIO,2021-07-14 20:00:00
14072021,   21,  10.2,   72,  1020.1,  230,    4     ,CORDOBA OBSERVATORIO,2021-07-14 21:00:00
14072021,   22,   8.8,   76,  1021.0,  200,    7     ,CORDOBA OBSERVATORIO,2021-07-14 22:00:00
14072021,   23,   7.6,   80,  1021.4,  230,    4     ,CORDOBA OBSERVATORIO,2021-07-14 23:00:00
15072021,    0,   7.0,   79,  1022.1,  270,    6     ,CORDOBA OBSERVATORIO,2021-07-15 00:00:00
15072021,    1,   6.4,   81,  1022.3,  230,    4     ,CORDOBA OBSERVATORIO,2021-07-15 01:00:00
15072021,    2,   5.8,   84,  1022.6,  270,    4     ,CORDOBA OBSERVATORIO,2021-07-15 02:00:00
15072021,    3,   5.1,   85,  1022.7,  360,    2     ,CORDOBA OBSERVATORIO,2021-07-15 03:00:00
15072021,    4,   4.6,   86,  1022.4,  230,    6     ,CORDOBA OBSERVATORIO,2021-07-15 04:00:00
15072021,    5,   4.8,   86,  1021.9,  230,    4     ,CORDOBA OBSERVATORIO,2021-07-15 05:00:00
15072021,    6,   4.4,   89,  1022.1,  270,    4     ,CORDOBA OBSERVATORIO,2021-07-15 06:00:00
15072021,    7,   3.9,   91,  1022.7,  230,    2     ,CORDOBA OBSERVATORIO,2021-07-15 07:00:00
15072021,    8,   3.7,   92,  1023.3,  270,    4     ,CORDOBA OBSERVATORIO,2021-07-15 08:00:00
15072021,    9,   5.0,   82,  1024.6,  270,    7     ,CORDOBA OBSERVATORIO,2021-07-15 09:00:00
15072021,   10,  10.0,   58,  1024.8,  270,    6     ,CORDOBA OBSERVATORIO,2021-07-15 10:00:00
15072021,   11,  13.5,   56,  1025.4,  360,    2     ,CORDOBA OBSERVATORIO,2021-07-15 11:00:00
15072021,   12,  17.2,   36,  1025.1,  270,    9     ,CORDOBA OBSERVATORIO,2021-07-15 12:00:00
15072021,   13,  18.4,   32,  1024.0,  140,    9     ,CORDOBA OBSERVATORIO,2021-07-15 13:00:00
15072021,   14,  19.2,   31,  1023.3,   90,    7     ,CORDOBA OBSERVATORIO,2021-07-15 14:00:00
15072021,   15,  19.7,   28,  1021.9,   90,    7     ,CORDOBA OBSERVATORIO,2021-07-15 15:00:00
15072021,   16,  20.0,   28,  1021.2,   90,    6     ,CORDOBA OBSERVATORIO,2021-07-15 16:00:00
15072021,   17,  19.6,   30,  1021.2,   50,    6     ,CORDOBA OBSERVATORIO,2021-07-15 17:00:00
15072021,   18,  17.0,   37,  1021.5,   90,    4     ,CORDOBA OBSERVATORIO,2021-07-15 18:00:00
15072021,   19,  15.5,   42,  1021.8,   90,    9     ,CORDOBA OBSERVATORIO,2021-07-15 19:00:00
15072021,   20,  13.8,   44,  1020.6,   70,    7     ,CORDOBA OBSERVATORIO,2021-07-15 20:00:00
15072021,   21,  12.0,   52,  1021.0,   20,    7     ,CORDOBA OBSERVATORIO,2021-07-15 21:00:00
15072021,   22,  10.4,   55,  1020.3,  360,    4     ,CORDOBA OBSERVATORIO,2021-07-15 22:00:00
15072021,   23,   9.7,   57,  1019.9,   20,    4     ,CORDOBA OBSERVATORIO,2021-07-15 23:00:00
16072021,    0,   8.8,   61,  1018.9,  320,    6     ,CORDOBA OBSERVATORIO,2021-07-16 00:00:00
16072021,    1,   7.2,   69,  1017.9,  290,    4     ,CORDOBA OBSERVATORIO,2021-07-16 01:00:00
16072021,    2,   6.1,   74,  1018.3,   20,    2     ,CORDOBA OBSERVATORIO,2021-07-16 02:00:00
16072021,    3,   6.0,   71,  1017.8,  230,    2     ,CORDOBA OBSERVATORIO,2021-07-16 03:00:00
16072021,    4,   5.8,   75,  1016.7,   20,    4     ,CORDOBA OBSERVATORIO,2021-07-16 04:00:00
16072021,    5,   4.8,   74,  1016.4,  320,    4     ,CORDOBA OBSERVATORIO,2021-07-16 05:00:00
16072021,    6,   5.2,   66,  1015.6,   50,    4     ,CORDOBA OBSERVATORIO,2021-07-16 06:00:00
16072021,    7,   3.8,   79,  1015.1,  290,    2     ,CORDOBA OBSERVATORIO,2021-07-16 07:00:00
16072021,    8,   3.4,   84,  1014.9,  180,    4     ,CORDOBA OBSERVATORIO,2021-07-16 08:00:00
16072021,    9,   3.4,   79,  1016.1,  320,    4     ,CORDOBA OBSERVATORIO,2021-07-16 09:00:00
16072021,   10,   9.2,   50,  1015.7,  320,    2     ,CORDOBA OBSERVATORIO,2021-07-16 10:00:00
16072021,   11,  15.4,   41,  1015.2,  140,    4     ,CORDOBA OBSERVATORIO,2021-07-16 11:00:00
16072021,   12,  17.0,   29,  1014.4,   90,   11     ,CORDOBA OBSERVATORIO,2021-07-16 12:00:00
16072021,   13,  20.0,   30,  1013.6,  360,    6     ,CORDOBA OBSERVATORIO,2021-07-16 13:00:00
16072021,   14,  22.4,   26,  1011.9,  360,    9     ,CORDOBA OBSERVATORIO,2021-07-16 14:00:00
16072021,   15,  23.0,   25,  1011.3,  320,    6     ,CORDOBA OBSERVATORIO,2021-07-16 15:00:00
16072021,   16,  23.5,   26,  1009.9,  320,    7     ,CORDOBA OBSERVATORIO,2021-07-16 16:00:00
16072021,   17,  23.2,   28,  1010.0,  320,   13     ,CORDOBA OBSERVATORIO,2021-07-16 17:00:00
16072021,   18,  20.2,   34,  1010.3,  320,    6     ,CORDOBA OBSERVATORIO,2021-07-16 18:00:00
16072021,   19,  17.0,   47,  1010.1,  320,    4     ,CORDOBA OBSERVATORIO,2021-07-16 19:00:00
16072021,   20,  15.6,   49,  1010.8,   90,    7     ,CORDOBA OBSERVATORIO,2021-07-16 20:00:00
16072021,   21,  12.8,   60,  1011.2,   50,    4     ,CORDOBA OBSERVATORIO,2021-07-16 21:00:00
16072021,   22,   9.0,   62,  1011.2,  230,   11     ,CORDOBA OBSERVATORIO,2021-07-16 22:00:00
16072021,   23,   8.2,   66,  1011.0,  180,   28     ,CORDOBA OBSERVATORIO,2021-07-16 23:00:00
17072021,    0,   7.8,   68,  1011.3,  200,   28     ,CORDOBA OBSERVATORIO,2021-07-17 00:00:00
17072021,    1,   7.2,   71,  1011.6,  200,   22     ,CORDOBA OBSERVATORIO,2021-07-17 01:00:00
17072021,    2,   6.2,   81,  1012.2,  180,   19     ,CORDOBA OBSERVATORIO,2021-07-17 02:00:00
17072021,    3,   6.0,   79,  1012.9,  180,   15     ,CORDOBA OBSERVATORIO,2021-07-17 03:00:00
17072021,    4,   5.6,   81,  1013.0,  180,   13     ,CORDOBA OBSERVATORIO,2021-07-17 04:00:00
17072021,    5,   5.0,   81,  1013.4,  180,   13     ,CORDOBA OBSERVATORIO,2021-07-17 05:00:00
17072021,    6,   6.0,   57,  1017.2,  230,    9     ,CORDOBA OBSERVATORIO,2021-07-17 06:00:00
17072021,    7,   7.2,   51,  1021.6,  230,   11     ,CORDOBA OBSERVATORIO,2021-07-17 07:00:00
17072021,    8,   5.7,   60,  1021.0,  290,    6     ,CORDOBA OBSERVATORIO,2021-07-17 08:00:00
17072021,    9,   4.4,   66,  1022.1,  270,    4     ,CORDOBA OBSERVATORIO,2021-07-17 09:00:00
17072021,   10,   9.2,   40,  1024.5,  230,    6     ,CORDOBA OBSERVATORIO,2021-07-17 10:00:00
17072021,   11,  11.4,   37,  1025.0,  200,   19     ,CORDOBA OBSERVATORIO,2021-07-17 11:00:00
17072021,   12,  13.0,   30,  1027.1,  200,   13     ,CORDOBA OBSERVATORIO,2021-07-17 12:00:00
17072021,   13,  13.7,   29,  1026.7,  180,   11     ,CORDOBA OBSERVATORIO,2021-07-17 13:00:00
17072021,   14,  14.6,   27,  1026.7,  180,   11     ,CORDOBA OBSERVATORIO,2021-07-17 14:00:00
17072021,   15,  14.5,   26,  1026.0,  180,   13     ,CORDOBA OBSERVATORIO,2021-07-17 15:00:00
17072021,   16,  14.8,   25,  1025.6,  180,   15     ,CORDOBA OBSERVATORIO,2021-07-17 16:00:00
17072021,   17,  14.6,   24,  1025.5,  160,    9     ,CORDOBA OBSERVATORIO,2021-07-17 17:00:00
17072021,   18,  13.0,   23,  1026.1,  140,   15     ,CORDOBA OBSERVATORIO,2021-07-17 18:00:00
17072021,   19,  11.6,   27,  1026.8,  160,    9     ,CORDOBA OBSERVATORIO,2021-07-17 19:00:00
17072021,   20,  10.0,   32,  1028.9,  160,    7     ,CORDOBA OBSERVATORIO,2021-07-17 20:00:00
17072021,   21,   7.4,   48,  1030.1,  250,    4     ,CORDOBA OBSERVATORIO,2021-07-17 21:00:00
17072021,   22,   5.6,   50,  1030.6,  270,    4     ,CORDOBA OBSERVATORIO,2021-07-17 22:00:00
17072021,   23,   5.0,   48,  1031.0,  270,    4     ,CORDOBA OBSERVATORIO,2021-07-17 23:00:00
18072021,    0,   3.6,   54,  1032.4,  270,    2     ,CORDOBA OBSERVATORIO,2021-07-18 00:00:00
18072021,    1,   2.2,   61,  1032.6,  230,    4     ,CORDOBA OBSERVATORIO,2021-07-18 01:00:00
18072021,    2,   1.4,   65,  1032.8,  180,    2     ,CORDOBA OBSERVATORIO,2021-07-18 02:00:00
18072021,    3,    .9,   71,  1032.8,  230,    7     ,CORDOBA OBSERVATORIO,2021-07-18 03:00:00
18072021,    4,    .7,   76,  1032.8,  230,    7     ,CORDOBA OBSERVATORIO,2021-07-18 04:00:00
18072021,    5,    .8,   73,  1032.7,  230,    4     ,CORDOBA OBSERVATORIO,2021-07-18 05:00:00
18072021,    6,   1.1,   73,  1032.4,  320,    7     ,CORDOBA OBSERVATORIO,2021-07-18 06:00:00
18072021,    7,    .5,   71,  1032.8,  320,    4     ,CORDOBA OBSERVATORIO,2021-07-18 07:00:00
18072021,    8,   -.1,   67,  1033.9,  270,    2     ,CORDOBA OBSERVATORIO,2021-07-18 08:00:00
18072021,    9,    .0,   65,  1034.1,  320,    4     ,CORDOBA OBSERVATORIO,2021-07-18 09:00:00
18072021,   10,   5.5,   48,  1034.1,  270,    2     ,CORDOBA OBSERVATORIO,2021-07-18 10:00:00
18072021,   11,  10.4,   34,  1033.8,  180,    4     ,CORDOBA OBSERVATORIO,2021-07-18 11:00:00
18072021,   12,  12.0,   34,  1033.9,  180,    7     ,CORDOBA OBSERVATORIO,2021-07-18 12:00:00
18072021,   13,  13.5,   31,  1033.9,   90,    4     ,CORDOBA OBSERVATORIO,2021-07-18 13:00:00
18072021,   14,  14.6,   26,  1033.8,   50,    4     ,CORDOBA OBSERVATORIO,2021-07-18 14:00:00
18072021,   15,  15.0,   28,  1031.8,   90,    4     ,CORDOBA OBSERVATORIO,2021-07-18 15:00:00
18072021,   16,  14.9,   28,  1031.1,   90,    4     ,CORDOBA OBSERVATORIO,2021-07-18 16:00:00
18072021,   17,  14.7,   29,  1030.4,   90,    6     ,CORDOBA OBSERVATORIO,2021-07-18 17:00:00
18072021,   18,  12.8,   36,  1030.1,   90,    4     ,CORDOBA OBSERVATORIO,2021-07-18 18:00:00
